time_s,gps_available,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw,accel_bias_x,accel_bias_y,gyro_bias_z,reference_x,reference_y,position_error,position_error_x,position_error_y
611.9,True,-4966.931039157105,1249.7812906508655,0.6509199941893141,11.327174732386709,0.8444999355515438,-0.16757864637984596,-0.6364390086018802,0.0,-4968.04776346133,1252.021444900843,2.5030709609075847,1.11672430422459,-2.2401542499776497
611.999,True,-4967.018926987125,1251.2222114841645,0.6419844739243497,11.509076459081765,0.8453216355515442,-0.164136880141029,-0.6432308939597312,0.0,-4968.115002679819,1253.2557554143234,2.310126152399324,1.0960756926933755,-2.033543930158885
612.1,True,-4967.0663985330975,1252.4642166887427,0.4627796888149898,11.473812841517274,0.861279635551544,-0.16087403166229625,-0.6473065316794325,0.0,-4968.170016585835,1254.5150014945234,2.3288819476195886,1.103618052737147,-2.0507848057807223
612.199,True,-4967.102552188019,1253.9121706307058,0.47825367674390923,11.729452373056343,0.871397435551537,-0.1592498678618832,-0.6542459223642005,0.0,-4968.217084038782,1255.76033263772,2.1582131615146087,1.1145318507624324,-1.8481620070142526
612.3,True,-4967.250317524209,1255.3252196117355,0.392265474960667,11.747607892830894,0.8822044355515369,-0.15344943670241024,-0.6591484146882113,0.0,-4968.271894189586,1257.0308219865294,1.9881394176832867,1.0215766653773244,-1.705602374793898
612.399,True,-4967.367328564046,1256.457584803704,0.3500830976278484,11.689418652919398,0.8846299355515382,-0.14985724717715476,-0.65845422676307,0.0,-4968.312237720683,1258.2871737602277,2.0591865054260774,0.9449091566366405,-1.8295889565235939
612.499,True,-4967.325070405228,1257.7227999685074,0.25564958043465347,11.789977883903486,0.8756299355515362,-0.14934614418814934,-0.6632500381032548,0.0,-4968.352988762195,1259.5562159543163,2.101911112680544,1.0279183569673478,-1.8334159858088697
612.6,True,-4967.2408851144255,1259.0567345807876,0.5219546128744107,11.842072085496719,0.8853461355515362,-0.149872594910813,-0.6662541902245086,0.0,-4968.4009391543605,1260.837948571911,2.1256642862275377,1.1600540399349484,-1.7812139911234226
612.6999999999999,True,-4967.399383451072,1260.317112130951,0.3606991697207651,12.02833535590034,0.891096135551531,-0.1450729684380822,-0.6674625958246114,0.0,-4968.434898355603,1262.0847268683551,2.048597807621975,1.035514904530828,-1.7676147374040738
612.8,True,-4967.4835804261575,1261.6589984067036,0.39165921155332717,12.167543249783428,0.8962861355515321,-0.14264917059030036,-0.6702039787635216,0.0,-4968.462065716602,1263.3537690631265,1.9569570872886086,0.9784852904449508,-1.694770656422861
612.9,True,-4967.2214241175625,1262.902772243318,0.6711668449275,12.481717006597618,0.8852461355515296,-0.14691033669711337,-0.6700230837088611,0.0,-4968.475649397113,1264.6339432079903,2.137763775721592,1.2542252795501554,-1.7311709646724012
613.0,True,-4967.116956685498,1264.2059303437297,0.5457549405316734,12.35764615809153,0.891096135551531,-0.14854715261167373,-0.6707518706974621,0.0,-4968.489233077606,1265.9029854028543,2.182461539188372,1.3722763921077785,-1.6970550591245228
613.0989999999999,True,-4967.080230467849,1265.6220239488118,0.5828086229811436,12.503924003703455,0.9000754355515249,-0.14917312567682628,-0.6776130593329657,0.0,-4968.495956999458,1267.1813784352034,2.1061500484369784,1.4157265316089251,-1.5593544863916122
613.199,True,-4967.073147757735,1267.0588495208397,0.6832428670062634,12.69853251791787,0.9111754355515275,-0.15107190058447975,-0.6826443185263016,0.0,-4968.502748839713,1268.4616638987686,2.0029097414803765,1.429601081978035,-1.4028143779289621
613.299,True,-4966.997699207651,1268.2316517867112,0.8186372304910858,12.789742074613521,0.9067854355515265,-0.15364471125905624,-0.6795557728011622,0.0,-4968.496092836263,1269.7418380427498,2.1274035804695823,1.4983936286125754,-1.5101862560386508
613.399,True,-4966.896715165226,1269.5945646829753,0.7881105119641565,12.94208964652018,0.9110554355515275,-0.15293235245439218,-0.6809768233946554,0.0,-4968.455681386766,1271.0330328165392,2.121218105518813,1.5589662215397766,-1.4384681335639016
613.5,True,-4966.894716088068,1271.1112883694964,0.8871868158377066,13.086636196877453,0.9157418355515274,-0.15177655582636881,-0.684042504525783,0.0,-4968.441690195856,1272.3372519707546,1.9738580601896165,1.5469741077877188,-1.2259636012581723
613.5989999999999,True,-4967.08575799618,1272.6497673724366,0.8832386171860688,13.236673988627071,0.9145637355515283,-0.14708681114328234,-0.6890539658601356,0.0,-4968.374450977382,1273.604624373386,1.6038957235623796,1.2886929812020753,-0.9548570009494597
613.699,True,-4967.182434019969,1273.990573856408,0.9564459824912094,13.380770568934127,0.9099437355515272,-0.14304223948296815,-0.6878177900531613,0.0,-4968.340152184112,1274.8958191471768,1.4696191289059606,1.1577181641432617,-0.9052452907687893
613.799,True,-4967.190656751019,1275.257870296537,0.9995870175785846,13.45140186958784,0.9087537355515269,-0.14156065249229594,-0.6865724839894006,0.0,-4968.292745139171,1276.209166499018,1.4558719999210639,1.1020883881519694,-0.9512962024809895
613.899,True,-4967.024407907587,1276.8099273851576,1.0068977707292184,13.5382939731407,0.9107637355515275,-0.14145208923822122,-0.6885681928797918,0.0,-4968.231754413716,1277.4896746015597,1.385547496142625,1.2073465061284878,-0.6797472164021201
613.999,True,-4966.97585939149,1278.1674225274642,1.0456393517387434,13.667823148664885,0.9106837355515275,-0.14111797245278004,-0.686694665415258,0.0,-4968.163903929619,1278.7808693753502,1.337073991878602,1.1880445381284517,-0.6134468478860526
614.1,True,-4967.003660468794,1279.665930442703,1.1008599553863452,13.779166614019077,0.9125017355515275,-0.13622069386104094,-0.6854834298226647,0.0,-4968.088514502841,1280.0850885295658,1.1630140914751612,1.084854034046657,-0.419158086862808
614.199,True,-4967.2647905393715,1280.9866793869815,1.0502138088095265,13.846349609801324,0.905987535551532,-0.1279905738556418,-0.6818225638030977,0.0,-4968.00110351881,1281.3745021908492,0.8322038998282769,0.7363129794384804,-0.3878228038677207
614.299,True,-4967.258659308389,1282.0561343374661,0.9670306400942686,13.848885462831442,0.914937535551534,-0.12696378129843897,-0.6751700621904327,0.0,-4967.912809595569,1282.6769402340228,0.9018384331009293,0.6541502871805278,-0.6208058965567034
614.399,True,-4967.195609208885,1283.650824579315,0.8248257326702809,13.859790964695245,0.9137475355515338,-0.12765957738363354,-0.67788477220071,0.0,-4967.817791750455,1283.9573370170883,0.6935856036170964,0.6221825415705098,-0.3065124377733355
614.499,True,-4967.206367063553,1285.115634393888,0.9271718013627308,13.991159000061494,0.9204775355515353,-0.12608183753542368,-0.67829787733311,0.0,-4967.709258143264,1285.2485317916617,0.5201549349836309,0.5028910797109347,-0.1328973977736041
614.5989999999999,True,-4966.944778528039,1286.4341059185,0.9370269231245306,14.023263281966425,0.9082475355515465,-0.13017800519078154,-0.6746584463432721,0.0,-4967.600588699254,1286.5508585138855,0.6661217225092368,0.6558101712153075,-0.1167525953853783
614.699,True,-4966.829044557302,1287.618704054074,1.0157712845566356,13.952435896275377,0.9121575355515473,-0.1312860414697835,-0.6707060216574225,0.0,-4967.491919255243,1287.8643171845217,0.706914899417993,0.6628746979413336,-0.2456131304477367
614.799,True,-4966.773648256237,1288.9743410346407,1.1830243797224478,14.035433063880852,0.9162875355515484,-0.13191220208854418,-0.6656756902692921,0.0,-4967.38324981124,1289.1558459174626,0.6360488018620172,0.6096015550028824,-0.18150488282185506
614.9,True,-4966.641301597733,1290.4286273748469,1.0561668275651732,13.977644581025606,0.9291650355515483,-0.13323189740866406,-0.6661498071991593,0.0,-4967.27349367279,1290.471197020894,0.6336237010477377,0.6321920750569916,-0.04256964604701352
614.999,True,-4966.575593470623,1291.998939209739,1.133104297333998,14.043464817915606,0.9280364355515478,-0.13156617254391903,-0.6672260038573288,0.0,-4967.139015235827,1291.7495900532447,0.6161323618754291,0.5634217652041116,0.2493491564944179
615.101,True,-4966.570283287958,1293.5452997049429,1.077303578805876,14.070818560594146,0.9320858355515468,-0.12880153071152467,-0.6673947920782975,0.0,-4967.013909538417,1293.0670562268615,0.6523197639374431,0.4436262504586921,0.47824347808136736
615.199,True,-4966.409870339287,1295.0304262082566,1.0370786661961124,14.122439523443377,0.9389164355515437,-0.13131672041755313,-0.6670962378973877,0.0,-4966.867477462621,1294.3652641281788,0.807369105241695,0.4576071233332186,0.6651620800778346
615.299,True,-4966.360827148262,1296.3338034426426,1.1103139270319924,14.064308929907757,0.9426964355515446,-0.13317190545551313,-0.6626503205215035,0.0,-4966.731504820811,1295.6569041798361,0.7717477236212735,0.370677672549391,0.6768992628065007
615.4,True,-4966.409474125755,1297.6415508729647,1.089144058554047,14.116834726807351,0.9446457355515445,-0.1277546696917723,-0.6579467305647138,0.0,-4966.601101488003,1296.9611233340506,0.7068965141198881,0.19162736224825494,0.6804275389140457
615.499,True,-4966.160531783084,1299.0239026359925,1.1625598377789055,14.187579249560237,0.9510609355515475,-0.1300379505379048,-0.6567455749545916,0.0,-4966.446451285515,1298.2505369961182,0.8245267580914015,0.28591950243117026,0.7733656398743278
615.6,True,-4965.879735472309,1300.231303777115,1.1768246402882143,14.133432715619689,0.9497883355515474,-0.1335634142823395,-0.6500239337191136,0.0,-4966.302260516974,1299.5548674698257,0.7975546947939325,0.42252504466432583,0.6764363072893502
615.6999999999999,True,-4965.861634871293,1301.5488027681333,1.1933017402539883,14.15847976451238,0.9418583355515546,-0.13219580431519037,-0.6465368132981735,0.0,-4966.1392563509735,1300.8461735631072,0.7554875814569116,0.2776214796804197,0.7026292050261418
615.8,True,-4965.665498113384,1302.8356317102212,1.196839017393955,14.151587998738055,0.9372683355515535,-0.13596790445832388,-0.6423359451147108,0.0,-4965.976252184983,1302.1374796555053,0.7641887100182585,0.31075407159914903,0.6981520547158198
615.9,True,-4965.622848059088,1304.3228439665334,1.2349481009799343,14.272212458539007,0.9365983355515533,-0.13585926122653427,-0.6422780119980522,0.0,-4965.799664338474,1303.4176538003699,0.9222978009162772,0.17681627938600286,0.9051901661634929
615.999,True,-4965.457461914623,1305.8366849222446,1.3711198204299369,14.27981627098113,0.9356776355515528,-0.1388181635598716,-0.6432158213545517,0.0,-4965.651738057821,1304.7070674624374,1.1462019129790395,0.19427614319738495,1.1296174598071502
616.1,True,-4965.37265277026,1307.369769747829,1.3613894949020775,14.46173982386157,0.9400711355515526,-0.13659515546116416,-0.6461207940538188,0.0,-4965.480447846696,1306.0002659861445,1.3737395429161836,0.10779507643565012,1.3695037616844274
616.199,True,-4965.143179356042,1308.6658515401175,1.443040407241909,14.54172986527049,0.946981335551548,-0.13886345138079337,-0.6442641713447832,0.0,-4965.2921780349625,1307.2786590192766,1.3951715651478005,0.14899867892017937,1.3871925208409266
616.3,True,-4964.929648150034,1310.2344170217189,1.451082283298627,14.531457972096838,0.947587335551548,-0.14078985204825598,-0.6441539116275717,0.0,-4965.120480313435,1308.5606142749878,1.6846461199767917,0.19083216340095532,1.6738027467310985
616.4,True,-4964.735444942766,1311.5494235122799,1.6419291758298196,14.505500953748824,0.952017335551549,-0.14190766211187647,-0.6371656707405888,0.0,-4964.943892466925,1309.8407884190608,1.7213030680585533,0.20844752415905532,1.7086350932190726
616.5,True,-4964.54929277921,1312.9163756530024,1.7750700473670846,14.541423212993912,0.960697335551551,-0.14054040749725993,-0.6344461012335861,0.0,-4964.753720939921,1311.0986986647151,1.8291365467456655,0.20442816071044945,1.8176769882873032
616.6,True,-4964.257489123701,1314.234244322114,1.8728379257414445,14.548502259819617,0.9613873355515512,-0.14500774315006576,-0.6287743104176934,0.0,-4964.577133093381,1312.378872809579,1.8827043625803686,0.31964396968032815,1.85537151253493
616.6999999999999,True,-4963.958032218227,1315.4423487912386,1.9494208678159908,14.644051123398224,0.9595573355515529,-0.1476831143773028,-0.6242600975313997,0.0,-4964.393753406633,1313.6256511060224,1.8682193215721141,0.43572118840529583,1.8166976852162406
616.799,True,-4963.722233426199,1316.6900726567283,2.0199232517836085,14.672546146113524,0.9532114355515499,-0.14910918775016552,-0.6180350763252507,0.0,-4964.212207516749,1314.870982249913,1.883922641081157,0.48997409055027674,1.8190904068153486
616.9,True,-4963.567529988633,1318.0606628525532,2.0533548488887607,14.63784495289114,0.9525549355515499,-0.14865108570061702,-0.6111575071653024,0.0,-4964.006618512385,1316.1526035464485,1.9579297861013676,0.4390885237517068,1.908059306104633
616.999,True,-4963.354183824881,1319.3210086152553,2.1087324891451713,14.70575934986556,0.9522876355515498,-0.15184750449408446,-0.6094596410108929,0.0,-4963.818348700621,1317.3979346904298,1.9782978421396304,0.4641648757396979,1.9230739248255304
617.0989999999999,True,-4963.058439009762,1320.457386475513,2.065809687542331,14.79664494517685,0.9545376355515478,-0.15361311103135344,-0.6013666994450205,0.0,-4963.601281486209,1318.666865565808,1.8710005564739614,0.5428424764468218,1.7905209097050374
617.1999999999999,True,-4963.077456445535,1321.9848761869498,1.914928759879147,14.855033488665153,0.9687382355515477,-0.15070501099148298,-0.6019578588693073,0.0,-4963.395352889833,1319.9152023357824,2.0939455579129254,0.31789644429773034,2.0696738511674084
617.299,True,-4962.866292651376,1323.289913207651,1.9546190842641837,14.813661642573035,0.9792817355515526,-0.1513917493743313,-0.5956607433019778,0.0,-4963.193635234395,1321.1605334788896,2.154393463580067,0.3273425830184351,2.1293797287612506
617.399,True,-4962.695029914651,1324.4411119556346,2.1307530309322065,14.619218830924144,0.9919217355515555,-0.15171262849986555,-0.5884927632674479,0.0,-4962.983156105045,1322.4184437253261,2.0430867508478667,0.2881261903939958,2.0226682303084544
617.499,True,-4962.622596939917,1325.726486550786,2.168122171341147,14.738100685882518,0.9959517355515564,-0.14956400872351197,-0.5837190749465228,0.0,-4962.772609057279,1323.6653333412708,2.066604990909042,0.15001211736216646,2.061153209515169
617.5989999999999,True,-4962.603470357627,1327.0164718452459,2.031081478049251,14.586689971775431,1.0127817355515412,-0.14540117494153523,-0.5773702093337129,0.0,-4962.5620620095115,1324.9231322682144,2.0937490862230312,-0.04140834811551031,2.093339577031429
617.699,True,-4962.563480233426,1328.306323522143,1.9495269151190935,14.637790111308368,1.0271617355515443,-0.1398069487132119,-0.5716985284561924,0.0,-4962.358238883597,1326.1479806255065,2.168079350748221,-0.2052413498295209,2.158342896636441
617.8,True,-4962.359486760532,1329.6203529461304,1.8904611485755023,14.432241471552027,1.0418471355515442,-0.13950739866147485,-0.5661941328673631,0.0,-4962.1456542837695,1327.3958721166398,2.234734724500765,-0.2138324767620361,2.2244808294906306
617.9,True,-4962.042104828671,1330.944539940106,1.7688316169726344,14.345416587790725,1.0520471355515464,-0.14357091815959228,-0.5648685829000912,0.0,-4961.9283153957485,1328.6203865162477,2.3269372945306532,-0.11378943292220356,2.3241534238584336
618.0,True,-4961.896674344117,1332.3041719568953,1.7437563881718148,14.389845636725031,1.0675171355515498,-0.14147575895063425,-0.5633942760111132,0.0,-4961.717768347997,1329.8782967619013,2.4324633228755634,-0.17890599612019287,2.425875194993978
618.0989999999999,True,-4962.016742659494,1333.610426440609,1.6795860439989603,14.371909175363404,1.0748530355515449,-0.1362910090556989,-0.5589356810702857,0.0,-4961.502602848856,1331.1015866456628,2.5609796683278314,-0.5141398106379711,2.508839794946198
618.199,True,-4961.8171417156855,1334.881403890379,1.5848147500610617,14.29655157170243,1.0784130355515458,-0.1367795604557864,-0.5528730248105654,0.0,-4961.265092195308,1332.3041711053108,2.6356948801747033,-0.5520495203772953,2.5772327850681904
618.299,True,-4961.69555010576,1336.044118817096,1.449961459254329,14.206704396362976,1.074523035551545,-0.1389659865644302,-0.5452889825310268,0.0,-4961.0609973957835,1333.5174422353466,2.6051394762083815,-0.6345527099765604,2.5266765817493706
618.399,True,-4961.541760838166,1337.4043335785466,1.4380509734413365,14.231329176616551,1.0818730355515467,-0.14215133252299147,-0.5430749626701286,0.0,-4960.837070422731,1334.7528659436039,2.7435140241585394,-0.7046904154349249,2.651467634942719
618.5,True,-4961.470608082766,1338.502308957283,1.5655738295325559,14.287340353028004,1.0864483355515466,-0.14230872918479176,-0.5340180691381756,0.0,-4960.617490227427,1335.9897368058923,2.6534560277198995,-0.8531178553394057,2.5125721513907138
618.6,True,-4961.068131751351,1339.676886470728,1.7282625695800666,14.232985399780148,1.088398335551547,-0.1501256783870513,-0.5278487541476181,0.0,-4960.4001513394205,1337.225383153918,2.5408790492766333,-0.6679804119303299,2.4515033168099762
618.6999999999999,True,-4961.008288413208,1341.0114930344052,1.7919318446399461,14.224841874956997,1.0911283355515444,-0.14722647947990727,-0.5238750558119619,0.0,-4960.182812451399,1338.4387656035237,2.70191358061936,-0.8254759618093885,2.572727430881514
618.8,True,-4960.690548093683,1342.3293590698097,1.842529252844299,14.099716450376466,1.1002983355515465,-0.14925088794385744,-0.5201661192821959,0.0,-4959.972265403648,1339.6632800022512,2.7611424478425266,-0.7182826900352666,2.666079067558485
618.9,True,-4960.353574666219,1343.5183825644883,1.929681697260665,14.109234793273268,1.106528335551548,-0.15226666731043542,-0.5142085034103058,0.0,-4959.7617183558805,1340.8766624518582,2.7072087185073177,-0.5918563103386987,2.6417201126300824
618.999,True,-4960.215771326918,1344.5893781259927,1.8455122759025315,13.973793206704226,1.1119931355515507,-0.15009414220562503,-0.5052282597676233,0.0,-4959.553276778592,1342.0889317074696,2.5867221185251195,-0.6624945483263218,2.5004464185230972
619.1,True,-4959.965504806465,1345.6383158455508,1.8099698004332399,13.87576486004856,1.1165078355515505,-0.15169678564383718,-0.49399535865388006,0.0,-4959.327040579838,1343.325691249491,2.399139239599019,-0.6384642266275478,2.312624596059777
619.1999999999999,True,-4959.685777083975,1346.9201622749242,1.9280439589055913,13.858176553815545,1.1172078355515498,-0.15648203623621992,-0.49008220827630267,0.0,-4959.102909851578,1344.550205648306,2.4405795669581343,-0.5828672323968931,2.3699566266182046
619.3,True,-4959.278413952377,1348.1765517641875,1.9028654079961023,13.699910363226072,1.1099778355515482,-0.1615450480625061,-0.48613785441017365,0.0,-4958.8923628038265,1345.774720047033,2.4326592623765673,-0.38605114855090505,2.4018317171544368
619.4,True,-4958.777115294463,1349.2641737474091,2.0501770243766857,13.684035762824971,1.1132278355515488,-0.16873115529777508,-0.4787117186237174,0.0,-4958.675023915821,1346.9992344458494,2.267239001372127,-0.10209137864239892,2.264939301559707
619.5,True,-4958.663016127988,1350.5713135490726,2.0615626006781844,13.920424366329264,1.1223078355515508,-0.17052021950071647,-0.47577455328229357,0.0,-4958.4576850278,1348.223748844666,2.3565272971217186,-0.20533110018823209,2.3475647044065227
619.6,True,-4958.620685854048,1351.7271408542056,1.9008400489076733,13.765162393200228,1.1357778355515538,-0.16588254748006942,-0.46925742106421925,0.0,-4958.240346139793,1349.4482632426912,2.3103985514412146,-0.38033971425556956,2.2788776115144174
619.6999999999999,True,-4958.598021781784,1352.8175703623297,1.8885976030306333,14.006772643961149,1.1209178355515672,-0.16379641199652076,-0.46162496343242987,0.0,-4958.023007251787,1350.661645693088,2.231289512625438,-0.5750145299971336,2.1559246692415854
619.8,True,-4958.486763419022,1353.9475429197112,2.102123116924035,14.247458161626614,1.1309778355515694,-0.16412748711153205,-0.4530362448764846,0.0,-4957.812460204035,1351.8972920410242,2.1582894827382244,-0.6743032149870487,2.0502508786869384
619.899,True,-4958.352272912098,1355.150897473413,1.9640588115035806,14.028123906619959,1.1255328355515668,-0.16169846398079718,-0.4464955227802674,0.0,-4957.5905707830425,1353.087520036419,2.1994809798911854,-0.7617021290552657,2.06337743699396
619.999,True,-4957.959981807239,1356.5051511969762,1.9530143760312868,13.95804078116423,1.13979283555157,-0.1655156709693241,-0.4447124681197023,0.0,-4957.35971613293,1354.322832425185,2.2633678670216937,-0.6002656743094121,2.182318771791188
620.0989999999999,True,-4957.990217939697,1357.8564501728556,1.8474053695646335,14.062347261517033,1.13992283555157,-0.16034364321164277,-0.4431002268280583,0.0,-4957.142241408118,1355.5364375145498,2.470126096539919,-0.8479765315787517,2.3200126583058136
620.199,True,-4957.697806406116,1359.0821554471297,2.0321591345117658,13.983090654541884,1.1423728355515705,-0.16338433246073572,-0.4383218443877806,0.0,-4956.911454676393,1356.7387993344469,2.4717740417938874,-0.78635172972281,2.343356112682841
620.299,True,-4957.514671146839,1360.355119318677,2.037879661498198,13.942719641912111,1.1427328355515707,-0.16168288459754643,-0.4349276418921386,0.0,-4956.687256029747,1357.9520704644744,2.5415073424399397,-0.8274151170917321,2.4030488542025523
620.399,True,-4957.394919172495,1361.5825219149704,2.0113050466261484,13.937632521140848,1.144052835551571,-0.15936040511172958,-0.43090947077089675,0.0,-4956.476573145189,1359.1874941727317,2.5650569802563368,-0.9183460273061428,2.3950277422386534
620.499,True,-4957.051939178677,1362.693003697771,2.047744442379078,13.767147402197937,1.1439028355515708,-0.1607054437733089,-0.4237867653822741,0.0,-4956.252578253719,1360.4121198910323,2.4169006657685888,-0.7993609249579094,2.280883806738757
620.5989999999999,True,-4957.01084382711,1363.9332689799064,2.0213052428466023,13.805818126823793,1.1411128355515734,-0.1559828623075252,-0.420502688833064,0.0,-4956.041895369147,1361.62561366013,2.5028252414184062,-0.9689484579630516,2.3076553197763587
620.6999999999999,True,-4956.915822490273,1365.0190974537477,2.0074335843438513,13.93798604637553,1.1436984355515734,-0.15380543605862246,-0.41481638498076073,0.0,-4955.8428265314105,1362.8511299342322,2.4189674436439925,-1.0729959588625206,2.167967519515514
620.799,True,-4956.614123692353,1366.3786807691013,2.0278821875822928,14.064468665540508,1.1414214355515724,-0.15823901298547124,-0.4114978901687046,0.0,-4955.607489266746,1364.0413579303224,2.5448754231779662,-1.0066344256074444,2.337322838778846
620.899,True,-4956.449651921876,1367.6651722467448,2.067431891887782,14.174495351146797,1.1544314355515752,-0.1555058109501524,-0.40808018510175226,0.0,-4955.416842310922,1365.276670319095,2.602236951329371,-1.0328096109533362,2.3885019276497133
620.999,True,-4956.370103928854,1368.9026968437054,2.085749263146958,14.153803301372662,1.1555214355515755,-0.15561566739916272,-0.4015488717760412,0.0,-4955.199775096497,1366.479254778744,2.6912341068866965,-1.1703288323569723,2.423442064961364
621.1,True,-4956.148182766564,1370.0584345498867,2.1005457882890473,14.197435351288748,1.1555921355515755,-0.154503355435156,-0.39431353485448867,0.0,-4954.980262819609,1367.715791682572,2.617634926087774,-1.1679199469544983,2.34264286731468
621.199,True,-4955.776184616113,1371.266404467418,2.190910202179503,14.124337516849314,1.1565920355515749,-0.1597126595468498,-0.38792250582922294,0.0,-4954.758373398633,1368.9170403076816,2.5603616208421336,-1.0178112174799026,2.3493641597362966
621.299,True,-4955.608938846928,1372.5337612636827,2.2267682489945297,14.031923424078723,1.1513220355515736,-0.15967743005370788,-0.38339912433044054,0.0,-4954.540966592224,1370.108381497767,2.650100327483979,-1.0679722547038182,2.42537976591575
621.399,True,-4955.133894376459,1373.7591812001363,2.259119551310496,14.05451645479913,1.1497520355515733,-0.16575276391913435,-0.37905595405665315,0.0,-4954.323627704218,1371.310520679454,2.579238342164645,-0.8102666722406866,2.448660520682324
621.499,True,-4954.942085733252,1374.9552813330993,2.1657224192373374,13.942843825883854,1.1541420355515744,-0.16639929347023075,-0.3734681292051377,0.0,-4954.113012738048,1372.512771179859,2.579383236368048,-0.8290729952032052,2.442510153240164
621.5989999999999,True,-4954.639952224539,1376.0649345358147,2.186128205165265,13.871800125667866,1.1539320355515745,-0.1664673882564126,-0.3678541112846114,0.0,-4953.889017846593,1373.7040010505375,2.4774804463174207,-0.750934377946578,2.360933485277201
621.699,True,-4954.294246428836,1377.1694797592743,2.193278803006102,13.836402750931937,1.1527620355515742,-0.16940803371487764,-0.36038843731795445,0.0,-4953.685058883873,1374.8840989727905,2.3651796557908686,-0.6091875449628787,2.2853807864837563
621.799,True,-4954.034455910481,1378.3475986014616,2.2773738644590003,13.747169902323947,1.1571620355515753,-0.16956932735800986,-0.35600069454883043,0.0,-4953.461131910836,1376.0640855746915,2.3543857271053032,-0.5733239996443444,2.2835130267701516
621.9,True,-4953.9633130702705,1379.7271959828354,2.2274405555483483,13.62530377107865,1.1597375355515753,-0.1638865109017497,-0.35357746619891806,0.0,-4953.255135396024,1377.289267890316,2.5387022280282383,-0.7081776742461443,2.4379280925193143
621.999,True,-4953.878169435955,1380.9626910894026,2.255284555306695,13.653904418539055,1.1516987355515715,-0.16165050810808043,-0.34973924936205564,0.0,-4953.046693818736,1378.4684752567755,2.629156579924097,-0.8314756172194393,2.4942158326271056
622.0989999999999,True,-4953.398355027941,1382.127650308022,2.382953590190697,13.496309123986828,1.148888735551574,-0.1661303035124157,-0.3418512975975717,0.0,-4952.829422849132,1379.6706144376872,2.522044625338047,-0.568932178808609,2.4570358703349484
622.199,True,-4953.302108588934,1383.0823230523324,2.4549005340476553,13.41392867434258,1.1471887355515735,-0.16341638672244826,-0.3315453623399726,0.0,-4952.618807882963,1380.8398030497146,2.344311373713328,-0.6833007059713054,2.2425200026177663
622.3,True,-4953.083737938649,1384.2868181286344,2.4584025797884976,13.428154630383728,1.1382300355515735,-0.16383714955002524,-0.32695794864064537,0.0,-4952.406155364749,1382.0203462489333,2.3655893400862578,-0.6775825739005086,2.2664718797011574
622.399,True,-4952.8654966286485,1385.241286519915,2.3301526538211,13.25052455399408,1.1382993355515736,-0.1615993190083724,-0.317485606572486,0.0,-4952.224609474805,1383.1885329856746,2.1504728355174385,-0.6408871538433232,2.052753534240537
622.5,True,-4952.683696708372,1386.34388510249,2.2361246280549847,13.078681949110706,1.1395719355515737,-0.1615894028786189,-0.31244465069348226,0.0,-4952.005436789962,1384.3691875052616,2.087933695647704,-0.6782599184098217,1.9746975972284417
622.5989999999999,True,-4952.418809424621,1387.721051577299,2.1773753068047044,13.029878582348523,1.1400471355515733,-0.16347965836789716,-0.31205466777774554,0.0,-4951.77009952528,1385.515332981784,2.2991344145360264,-0.6487098993411564,2.205718595515009
622.699,True,-4952.3931086673165,1388.850482795719,2.0343063097708045,13.011519788666442,1.1411671355515736,-0.15760896190534593,-0.310131297477946,0.0,-4951.552556882052,1386.662035056408,2.344318837403797,-0.8405517852643243,2.188447739310959
622.8,True,-4952.251970221065,1390.1527828242818,2.1096077199703447,12.99915067209562,1.1393491355515737,-0.1573556825125202,-0.3100463330177932,0.0,-4951.339836445421,1387.8757514650617,2.452928828062948,-0.912133775644179,2.277031359220018
622.9,True,-4952.100167594793,1391.3631287480416,2.042385924413423,13.06529212843651,1.141379135551574,-0.15402176284192215,-0.3114616236146072,0.0,-4951.122497557415,1389.033474169413,2.5264855348312167,-0.9776700373777203,2.329654578628606
622.999,True,-4951.853953738557,1392.5610832350196,2.117429708265974,13.054925059647926,1.1423889355515746,-0.15592345566239132,-0.3124764754428069,0.0,-4950.914055980124,1390.2016609061543,2.539740443875017,-0.9398977584323802,2.359422328865321
623.1,True,-4951.564819920332,1394.0690692820615,2.0608950096292045,13.105236699443909,1.1353593355515748,-0.15739800001874232,-0.3147355576529631,0.0,-4950.694611621626,1391.3934473741601,2.813576918653446,-0.8702082987065296,2.675621907901359
623.199,True,-4951.231326838318,1395.122009433524,2.1261123875883823,12.935108122790961,1.1317656355515773,-0.16024432095642796,-0.30758399625213545,0.0,-4950.472722200632,1392.5836753703352,2.6492679767555734,-0.7586046376854938,2.538334063188813
623.299,True,-4951.042569312018,1396.1269781371873,2.124798106004527,12.905917580735023,1.1344556355515778,-0.16052981879808725,-0.3021168488220371,0.0,-4950.262039316091,1393.7418433517857,2.5096005696272146,-0.7805299959263721,2.385134785401533
623.4,True,-4950.701808946699,1397.3632046616463,2.1700507104180438,13.036409186415252,1.1421114355515778,-0.16278110475258845,-0.29934873433105325,0.0,-4950.035803117339,1394.9334071807975,2.5194204815156174,-0.6660058293600741,2.4297974808487197
