time_s,gps_x,gps_y,dr_x,dr_y,gps_available,estimated_heading_deg,speed_mps,position_error_m
4175.1,-4760.414415167157,531.6841519262656,-4760.414415167157,531.6841519262656,True,17.977250000012987,8.541666666667222,0.0
4175.199,-4759.587372779861,531.5188424826018,-4759.587372779861,531.5188424826018,True,18.527250000012828,8.571916666667434,0.0
4175.299,-4758.758700350967,531.3518632468335,-4758.758700350967,531.3518632468335,True,17.817250000012905,8.599722222221423,0.0
4175.4,-4757.921809795308,531.1943461673791,-4757.921809795308,531.1943461673791,True,17.737250000012864,8.630555555555,0.0
4175.5,-4757.072829763998,531.0718947268665,-4757.072829763998,531.0718947268665,True,16.827250000012896,8.666666666666666,0.0
4175.599,-4756.252511298549,530.8845440245749,-4756.252511298549,530.8845440245749,True,16.737250000012864,8.696916666667155,0.0
4175.699,-4755.4104589442795,530.7393834076433,-4755.4104589442795,530.7393834076433,True,18.38725000001284,8.721972222222849,0.0
4175.799,-4754.561546831438,530.5836474409799,-4754.561546831438,530.5836474409799,True,18.17725000001292,8.746972222221503,0.0
4175.899,-4753.72601464382,530.4829033017817,-4753.72601464382,530.4829033017817,True,17.847250000012878,8.74997222222219,0.0
4176.0,-4752.868680649005,530.3149221901178,-4752.868680649005,530.3149221901178,True,16.877250000012964,8.777777777777779,0.0
4176.1,-4751.985741416439,530.2369985464429,-4751.985741416439,530.2369985464429,True,16.237250000012978,8.800000000000505,0.0
4176.2,-4751.143553225383,530.081151259093,-4751.143553225383,530.081151259093,True,14.267250000012837,8.827777777778232,0.0
4176.299,-4750.282891228917,529.9709449635809,-4750.282891228917,529.9709449635809,True,16.17725000001292,8.844277777777299,0.0
4176.399,-4749.420259598706,529.8265635835448,-4749.420259598706,529.8265635835448,True,16.62725000001285,8.858194444444289,0.0
4176.499,-4748.544248043195,529.6818482454045,-4748.544248043195,529.6818482454045,True,18.407250000012823,8.852833333333345,0.0
4176.599,-4747.668100650898,529.537132907264,-4747.668100650898,529.537132907264,True,16.43725000001291,8.863777777777955,0.0
4176.7,-4746.803567305395,529.4354982128566,-4746.803567305395,529.4354982128566,True,14.027250000012828,8.883333333333486,0.0
4176.799,-4745.9496292307595,529.2812093985067,-4745.9496292307595,529.2812093985067,True,14.087250000012887,8.888833333333173,0.0
4176.899,-4745.093789440817,529.1474033705757,-4745.093789440817,529.1474033705757,True,11.957250000012777,8.880638888888981,0.0
4177.0,-4744.209084329789,529.0458799944819,-4744.209084329789,529.0458799944819,True,13.407250000012937,8.877777777777778,0.0
4177.1,-4743.3397287777325,528.9234285547602,-4743.3397287777325,528.9234285547602,True,13.347250000012878,8.86111111111111,0.0
4177.199,-4742.47234285933,528.8242428885619,-4742.47234285933,528.8242428885619,True,11.747250000012855,8.86111111111111,0.0
4177.3,-4741.587433993184,528.7119215221543,-4741.587433993184,528.7119215221543,True,11.337250000012887,8.866666666666514,0.0
4177.399,-4740.746943762166,528.612735855956,-4740.746943762166,528.612735855956,True,12.04725000001281,8.844666666666917,0.0
4177.5,-4739.855514729277,528.5338103371765,-4739.855514729277,528.5338103371765,True,12.727250000012873,8.827777777777778,0.0
4177.6,-4738.992951017474,528.4447547450832,-4738.992951017474,528.4447547450832,True,13.667250000012814,8.797222222221516,0.0
4177.699,-4738.132289020948,528.33454844878,-4738.132289020948,528.33454844878,True,14.427250000012805,8.758722222221246,0.0
4177.8,-4737.261031753688,528.2777755085239,-4737.261031753688,528.2777755085239,True,16.777250000012828,8.744444444444824,0.0
4177.9,-4736.391676201616,528.1664560172206,-4736.391676201616,528.1664560172206,True,17.057250000012914,8.749999999999899,0.0
4177.999,-4735.537738126935,528.0782909811272,-4735.537738126935,528.0782909811272,True,20.20725000001289,8.752749999999994,0.0
4178.099,-4734.6818983369485,527.978214758929,-4734.6818983369485,527.978214758929,True,17.467250000012882,8.722527777777287,0.0
4178.2,-4733.817568746684,527.9215531385684,-4733.817568746684,527.9215531385684,True,17.987250000012864,8.616666666664923,0.0
4178.3,-4732.955005034955,527.8213655956836,-4732.955005034955,527.8213655956836,True,19.50725000001296,8.55277777777952,0.0
4178.4,-4732.092441323138,527.7434419527996,-4732.092441323138,527.7434419527996,True,17.93725000001291,8.599999999999142,0.0
4178.499,-4731.265398935827,527.6442562858103,-4731.265398935827,527.6442562858103,True,16.67725000001292,8.597250000000006,0.0
4178.599,-4730.416554741333,527.5330481151937,-4730.416554741333,527.5330481151937,True,17.24725000001297,8.547722222221422,0.0
4178.699,-4729.587746475548,527.4547905126233,-4729.587746475548,527.4547905126233,True,16.557250000012914,8.516972222221456,0.0
4178.8,-4728.757647760188,527.3760876328437,-4728.757647760188,527.3760876328437,True,17.267250000012837,8.466666666668031,0.0
4178.901,-4727.913897445881,527.2525229981221,-4727.913897445881,527.2525229981221,True,15.987250000012978,8.460833333333778,0.0
4179.0,-4727.086855058585,527.1423167026098,-4727.086855058585,527.1423167026098,True,12.627250000012964,8.433333333333334,0.0
4179.099,-4726.279984436828,527.0431310356206,-4726.279984436828,527.0431310356206,True,11.93725000001291,8.427833333333243,0.0
4179.199,-4725.451515763098,526.9098816055852,-4725.451515763098,526.9098816055852,True,10.467250000012882,8.441527777778127,0.0
4179.3,-4724.621417047723,526.8194901794917,-4724.621417047723,526.8194901794917,True,11.3072500000128,8.425000000000454,0.0
4179.4,-4723.792812537162,526.7415665350258,-4723.792812537162,526.7415665350258,True,9.747250000012855,8.411111111111364,0.0
4179.5,-4722.970999866854,526.6636428921418,-4722.970999866854,526.6636428921418,True,10.777250000012828,8.383333333333333,0.0
4179.599,-4722.157405323265,526.5975191146763,-4722.157405323265,526.5975191146763,True,9.937250000012796,8.355833333332887,0.0
4179.699,-4721.335592652958,526.5197067901058,-4721.335592652958,526.5197067901058,True,11.917250000012928,8.355555555555554,0.0
4179.799,-4720.493608217157,526.4087212576981,-4720.493608217157,526.4087212576981,True,9.167250000012814,8.383055555554757,0.0
4179.899,-4719.678315713502,526.3745461747563,-4719.678315713502,526.3745461747563,True,9.537250000012818,8.416333333332958,0.0
4180.0,-4718.855144675138,526.3408163690235,-4718.855144675138,526.3408163690235,True,11.267250000012837,8.424999999999999,0.0
4180.1,-4718.019748324322,526.3296844198142,-4718.019748324322,526.3296844198142,True,12.37725000001285,8.450000000000353,0.0
4180.199,-4717.212877702595,526.2635606415577,-4717.212877702595,526.2635606415577,True,13.037250000012932,8.469250000000487,0.0
4180.299,-4716.357513341495,526.1747276884643,-4716.357513341495,526.1747276884643,True,10.477250000012873,8.513444444443167,0.0
4180.399,-4715.528637157315,526.1187339843126,-4715.528637157315,526.1187339843126,True,11.487250000012864,8.538638888888606,0.0
4180.499,-4714.693308724922,526.0961361277894,-4714.693308724922,526.0961361277894,True,11.487250000012864,8.593888888888769,0.0
4180.6,-4713.788431848342,525.8844064561833,-4713.788431848342,525.8844064561833,True,9.977250000012873,8.636111111112122,0.0
4180.7,-4712.939451817032,525.8398786601366,-4712.939451817032,525.8398786601366,True,10.977250000012873,8.69166666666788,0.0
4180.8,-4712.070096265049,525.7619550164617,-4712.070096265049,525.7619550164617,True,9.447250000012787,8.736111111109897,0.0
4180.9,-4711.207532553231,525.6506355259495,-4711.207532553231,525.6506355259495,True,5.107250000012868,8.819444444442928,0.0
4180.999,-4710.333422712997,525.5955323770069,-4710.333422712997,525.5955323770069,True,7.3072500000128,8.830444444444419,0.0
4181.099,-4709.463931324138,525.5178313731229,-4709.463931324138,525.5178313731229,True,7.9272500000129185,8.907555555556801,0.0
4181.199,-4708.581127928388,525.4288871001341,-4708.581127928388,525.4288871001341,True,9.407250000012937,8.96333333333473,0.0
4181.299,-4707.678016930328,525.3728933959825,-4707.678016930328,525.3728933959825,True,9.297250000012923,8.98588888888825,0.0
4181.4,-4706.7792527099955,525.3278090020402,-4706.7792527099955,525.3278090020402,True,9.577250000012896,9.072222222220654,0.0
4181.5,-4705.889521637191,525.2610173075748,-4705.889521637191,525.2610173075748,True,5.977250000012873,9.16111111111111,0.0
4181.6,-4704.979415043606,525.2387534099469,-4704.979415043606,525.2387534099469,True,8.00725000001296,9.23611111111202,0.0
4181.7,-4704.0625166098,525.1830936638999,-4704.0625166098,525.1830936638999,True,5.707250000012891,9.286111111112474,0.0
4181.799,-4703.154787160379,525.1279905157483,-4703.154787160379,525.1279905157483,True,5.267250000012837,9.335611111109673,0.0
4181.901,-4702.192247560098,525.0935927938065,-4702.192247560098,525.0935927938065,True,4.107250000012868,9.375722222221066,0.0
4182.0,-4701.271070266924,525.0495102749687,-4701.271070266924,525.0495102749687,True,3.497250000012855,9.447222222222221,0.0
4182.1,-4700.340588152608,525.0272463773409,-4700.340588152608,525.0272463773409,True,359.49725000001285,9.494444444445556,0.0
4182.2,-4699.3829386772895,524.9827185805033,-4699.3829386772895,524.9827185805033,True,2.1272500000128503,9.555555555557145,0.0
4182.299,-4698.448313540499,525.0047598391311,-4698.448313540499,525.0047598391311,True,0.9272500000129185,9.613305555553877,0.0
4182.4,-4697.474431566981,524.9715866320848,-4697.474431566981,524.9715866320848,True,0.6072500000129821,9.69166666666525,0.0
4182.5,-4696.5099902514075,524.9715866320848,-4696.5099902514075,524.9715866320848,True,0.907250000012823,9.713888888888889,0.0
4182.6,-4695.552340776089,524.9938505297126,-4695.552340776089,524.9938505297126,True,358.737250000013,9.813888888889698,0.0
4182.7,-4694.574315779992,525.0161144281315,-4694.574315779992,525.0161144281315,True,0.33725000001288663,9.858333333335077,0.0
4182.799,-4693.606071033986,525.0381556875503,-4693.606071033986,525.0381556875503,True,359.0272500000128,9.921583333331496,0.0
4182.9,-4692.611473947724,525.082906122597,-4692.611473947724,525.082906122597,True,2.307250000012914,9.972222222221312,0.0
4182.999,-4691.62978135792,525.1049473820158,-4691.62978135792,525.1049473820158,True,359.8372500000129,10.01347222222213,0.0
4183.1,-4690.621464754335,525.160829766272,-4690.621464754335,525.160829766272,True,2.6672500000129276,10.038888888889142,0.0
4183.2,-4689.6298560777595,525.2498853583653,-4689.6298560777595,525.2498853583653,True,0.09725000001287754,10.052777777778005,0.0
4183.299,-4688.641439566169,525.3270297659358,-4688.641439566169,525.3270297659358,True,0.8772500000128503,10.061027777777538,0.0
4183.4,-4687.639846884444,525.4279965441341,-4687.639846884444,525.4279965441341,True,359.8072500000128,10.069444444444292,0.0
4183.5,-4686.655030048123,525.5838438314839,-4686.655030048123,525.5838438314839,True,0.5572500000129139,10.055555555555555,0.0
4183.6,-4685.643045850784,525.6172396783213,-4685.643045850784,525.6172396783213,True,0.6972500000127866,10.027777777777324,0.0
4183.7,-4684.678604535241,525.8398786601366,-4684.678604535241,525.8398786601366,True,357.9672500000129,10.002777777776414,0.0
4183.799,-4683.690188023652,525.9500849556489,-4683.690188023652,525.9500849556489,True,358.23725000001286,9.953277777779215,0.0
4183.9,-4682.715762702914,526.1070454379987,-4682.715762702914,526.1070454379987,True,1.4172500000129276,9.916666666667325,0.0
4183.999,-4681.747517956802,526.2392929929298,-4681.747517956802,526.2392929929298,True,4.117250000012859,9.801166666666921,0.0
4184.1,-4680.759712710795,526.351948317442,-4680.759712710795,526.351948317442,True,2.897250000012832,9.661111111108433,0.0
4184.199,-4679.811639730223,526.4621546137452,-4679.811639730223,526.4621546137452,True,2.237250000012864,9.515361111107415,0.0
4184.299,-4678.894333786056,526.6616391411417,-4678.894333786056,526.6616391411417,True,1.727250000012873,9.326888888894318,0.0
4184.4,-4677.968266367905,526.7860943318634,-4677.968266367905,526.7860943318634,True,1.4572500000128912,9.127777777781366,0.0
4184.499,-4677.107604371364,526.9844656642599,-4677.107604371364,526.9844656642599,True,2.9172500000129276,8.927027777778221,0.0
4184.599,-4676.23152489746,527.1076963400861,-4676.23152489746,527.1076963400861,True,4.407250000012937,8.724249999996754,0.0
4184.7,-4675.380575232481,527.2870320399594,-4675.380575232481,527.2870320399594,True,2.9472500000129003,8.519444444439367,0.0
4184.8,-4674.558762562218,527.4540112765187,-4674.558762562218,527.4540112765187,True,3.9172500000129276,8.33333333333841,0.0
4184.9,-4673.736949891926,527.5764627162404,-4673.736949891926,527.5764627162404,True,5.087250000012887,8.144444444447881,0.0
4184.999,-4672.9771467231085,527.7748340486368,-4672.9771467231085,527.7748340486368,True,3.037250000012932,7.913444444444954,0.0
4185.099,-4672.209668774789,527.9090853545679,-4672.209668774789,527.9090853545679,True,6.587250000012887,7.715861111107954,0.0
4185.2,-4671.46168340802,528.0551365267085,-4671.46168340802,528.0551365267085,True,3.5072500000128457,7.541666666660754,0.0
4185.299,-4670.748947692185,528.242487229791,-4670.748947692185,528.242487229791,True,4.0272500000128275,7.327166666672894,0.0
4185.4,-4670.042188795722,528.4002269474545,-4670.042188795722,528.4002269474545,True,4.887250000012955,7.130555555559093,0.0
4185.5,-4669.356212930426,528.5338103371765,-4669.356212930426,528.5338103371765,True,5.517250000012837,6.883333333333334,0.0
4185.601,-4668.691020096296,528.6912160975264,-4668.691020096296,528.6912160975264,True,7.107250000012868,6.645361111109012,0.0
4185.7,-4668.058971442587,528.8455049118763,-4668.058971442587,528.8455049118763,True,2.977250000012873,6.461111111105124,0.0
4185.799,-4667.460542398153,528.9997937254351,-4667.460542398153,528.9997937254351,True,3.5272500000128275,6.243861111117417,0.0
4185.899,-4666.882964303248,529.1446203834711,-4666.882964303248,529.1446203834711,True,3.2972500000128093,5.969416666669768,0.0
4185.999,-4666.292210038254,529.2121913148321,-4666.292210038254,529.2121913148321,True,5.047250000012923,5.727416666667193,0.0
4186.099,-4665.741663467565,529.3120448972394,-4665.741663467565,529.3120448972394,True,4.657250000012937,5.469249999995864,0.0
4186.199,-4665.238591860234,529.445294327275,-4665.238591860234,529.445294327275,True,3.117250000012973,5.186166666659554,0.0
4186.3,-4664.730969719935,529.5579496525781,-4664.730969719935,529.5579496525781,True,3.2372500000129776,4.950000000006367,0.0
4186.4,-4664.262332742688,529.6247413470437,-4664.262332742688,529.6247413470437,True,2.9472500000129003,4.69722222222682,0.0
4186.5,-4663.820863126367,529.7471927867654,-4663.820863126367,529.7471927867654,True,2.6872500000127957,4.45,0.0
4186.599,-4663.397256049935,529.8353578236497,-4663.397256049935,529.8353578236497,True,2.2772500000128275,4.161249999995332,0.0
4186.699,-4663.002989723414,529.9133927872201,-4663.002989723414,529.9133927872201,True,1.7972500000128093,3.946583333327964,0.0
4186.8,-4662.659458443569,530.0700193098836,-4662.659458443569,530.0700193098836,True,1.7472500000128548,3.7111111111174773,0.0
4186.9,-4662.306282750524,530.1145471067213,-4662.306282750524,530.1145471067213,True,3.887250000012841,3.480555555559749,0.0
4186.999,-4661.970086658138,530.1806708841868,-4661.970086658138,530.1806708841868,True,1.9972500000128548,3.2798055555559986,0.0
4187.099,-4661.670838176695,530.2695038372801,-4661.670838176695,530.2695038372801,True,2.167250000012814,3.0907777777747536,0.0
4187.2,-4661.362216955728,530.2815263424897,-4661.362216955728,530.2815263424897,True,1.8472500000128775,2.9472222222191142,0.0
4187.3,-4661.09733518596,530.3705819353739,-4661.09733518596,530.3705819353739,True,1.6672500000129276,2.8333333333364408,0.0
4187.399,-4660.828378312037,530.4367057128394,-4660.828378312037,530.4367057128394,True,3.8672500000128593,2.745333333334336,0.0
4187.499,-4660.563428623876,530.4483942599444,-4660.563428623876,530.4483942599444,True,1.3372500000128866,2.6701944444446077,0.0
4187.6,-4660.316273557164,530.58208896798,-4660.316273557164,530.58208896798,True,0.9172500000129276,2.619444166666313,0.0
4187.7,-4660.071767308174,530.58208896798,-4660.071767308174,530.58208896798,True,1.127250000012964,2.599999999999318,0.0
4187.799,-4659.829706121635,530.6592333755503,-4659.829706121635,530.6592333755503,True,1.4972500000128548,2.575250000000718,0.0
4187.9,-4659.575962969894,530.7268043061205,-4659.575962969894,530.7268043061205,True,1.787250000012932,2.563888888889091,0.0
4187.999,-4659.320453939662,530.7157836760156,-4659.320453939662,530.7157836760156,True,1.4572500000128912,2.580388888888852,0.0
4188.099,-4659.069087931994,530.8148580231092,-4659.069087931994,530.8148580231092,True,1.8872500000128412,2.577805555555511,0.0
4188.2,-4658.808485021591,530.8269918474233,-4658.808485021591,530.8269918474233,True,1.7472500000128548,2.5999999999999237,0.0
4188.299,-4658.566423835066,530.8931156248887,-4658.566423835066,530.8931156248887,True,2.727250000012873,2.5972497250000797,0.0
4188.399,-4658.315193664201,530.9599073193542,-4658.315193664201,530.9599073193542,True,3.2772500000128275,2.6137222194442566,0.0
4188.499,-4658.057171653094,531.0377196439247,-4658.057171653094,531.0377196439247,True,5.6972500000129,2.619388613888877,0.0
4188.599,-4657.792357801719,531.0384988800292,-4657.792357801719,531.0384988800292,True,3.8272500000128957,2.6386944416669778,0.0
4188.7,-4657.545202735022,531.1164225237042,-4657.545202735022,531.1164225237042,True,3.487250000012864,2.647222222223131,0.0
4188.799,-4657.28296978296,531.1494844124369,-4657.28296978296,531.1494844124369,True,5.067250000012905,2.680222222221264,0.0
4188.9,-4657.029022875995,531.2388739634258,-4657.029022875995,531.2388739634258,True,3.067250000012905,2.738888888887828,0.0
4189.0,-4656.77772478672,531.3279295563101,-4656.77772478672,531.3279295563101,True,4.977250000012987,2.8444444444444446,0.0
4189.099,-4656.495320069118,531.3720120743568,-4656.495320069118,531.3720120743568,True,0.9572500000128912,2.9571944444462672,0.0
4189.2,-4656.207210205687,531.4169851484035,-4656.207210205687,531.4169851484035,True,0.6672500000128139,3.1222222222266183,0.0
4189.299,-4655.904633722547,531.4941295551829,-4655.904633722547,531.4941295551829,True,0.6572500000129367,3.2817222222175917,0.0
4189.399,-4655.585553067591,531.5830738289628,-4655.585553067591,531.5830738289628,True,1.217250000012882,3.4345833333316103,0.0
4189.499,-4655.2327169665705,531.6060056443816,-4655.2327169665705,531.6060056443816,True,1.0072500000129594,3.595611111110759,0.0
4189.6,-4654.8828013568755,531.6952838754751,-4654.8828013568755,531.6952838754751,True,358.77725000001294,3.780555555558334,0.0
4189.699,-4654.512985655243,531.7834489123594,-4654.512985655243,531.7834489123594,True,356.3372500000129,3.9318055555593907,0.0
4189.799,-4654.125986597787,531.8725045052437,-4654.125986597787,531.8725045052437,True,357.25725000001285,4.123083333327824,0.0
4189.899,-4653.711956016117,531.9505394680232,-4653.711956016117,531.9505394680232,True,359.9472500000129,4.265249999998402,0.0
4189.999,-4653.284205917151,531.9843805936515,-4653.284205917151,531.9843805936515,True,2.2772500000128275,4.448166666666266,0.0
4190.099,-4652.849596059508,532.1059414773731,-4652.849596059508,532.1059414773731,True,1.8872500000128412,4.593000000002312,0.0
4190.199,-4652.394746517933,532.1953310283619,-4652.394746517933,532.1953310283619,True,1.0272500000128275,4.73744444444807,0.0
4190.299,-4651.9464171430245,532.3615310280256,-4651.9464171430245,532.3615310280256,True,0.6772500000129185,4.881888888884737,0.0
4190.399,-4651.477983920972,532.4734071164335,-4651.477983920972,532.4734071164335,True,359.227250000013,5.009833333331892,0.0
4190.499,-4651.016070865525,532.6508503844112,-4651.016070865525,532.6508503844112,True,359.63725000001284,5.101861111110911,0.0
4190.599,-4650.527330041116,532.7958996814472,-4650.527330041116,532.7958996814472,True,359.63725000001284,5.204527777779423,0.0
4190.699,-4650.01142185569,532.89653250075,-4650.01142185569,532.89653250075,True,0.6772500000129185,5.282555555557508,0.0
4190.8,-4649.496872038337,533.0199858163671,-4649.496872038337,533.0199858163671,True,358.63725000001284,5.363888888886691,0.0
4190.899,-4648.965682212365,533.0971302239376,-4648.965682212365,533.0971302239376,True,1.987250000012864,5.363888888888888,0.0
4191.0,-4648.430553119024,533.1980970013449,-4648.430553119024,533.1980970013449,True,2.8472500000128775,5.316666666666666,0.0
4191.099,-4647.892639371191,533.2752414089152,-4647.892639371191,533.2752414089152,True,3.3772500000128503,5.357916666667333,0.0
4191.199,-4647.389635682238,533.4192888300557,-4647.389635682238,533.4192888300557,True,6.167250000012814,5.366583333333542,0.0
4191.299,-4646.873591660041,533.5309422786725,-4646.873591660041,533.5309422786725,True,7.837250000012887,5.3611666666668265,0.0
4191.399,-4646.343963957304,533.6312411406617,-4646.343963957304,533.6312411406617,True,4.657250000012937,5.366611111111048,0.0
4191.5,-4645.815694622626,533.7212986078597,-4645.815694622626,533.7212986078597,True,4.137250000012841,5.352777777777778,0.0
4191.6,-4645.306306603837,533.8660139460001,-4645.306306603837,533.8660139460001,True,3.497250000012855,5.372222222221767,0.0
4191.7,-4644.762959383807,533.9105417428378,-4644.762959383807,533.9105417428378,True,3.327250000012782,5.347222222221691,0.0
4191.8,-4644.226404004045,533.9550695388845,-4644.226404004045,533.9550695388845,True,3.8572500000128684,5.327777777778309,0.0
4191.899,-4643.695214178059,533.9330282794656,-4643.695214178059,533.9330282794656,True,4.537250000012932,5.272777777778404,0.0
4192.001,-4643.175162970084,534.0333271406639,-4643.175162970084,534.0333271406639,True,7.0572500000128,5.257499999999818,0.0
4192.1,-4642.650697065929,534.0663890286057,-4642.650697065929,534.0663890286057,True,8.307250000012914,5.174999999999595,0.0
4192.2,-4642.141309047155,534.1443126730717,-4642.141309047155,534.1443126730717,True,4.977250000012987,5.1527777777762624,0.0
4192.299,-4641.663910595984,534.2986014874215,-4641.663910595984,534.2986014874215,True,5.837250000012773,5.097777777779375,0.0
4192.4,-4641.163284051134,534.4003475017244,-4641.163284051134,534.4003475017244,True,3.877250000012964,5.000000000001768,0.0
4192.5,-4640.674271553093,534.5005350438181,-4640.674271553093,534.5005350438181,True,3.7872500000128184,4.947222222222222,0.0
4192.6,-4640.212426416039,534.6007225859119,-4640.212426416039,534.6007225859119,True,5.5572500000128,4.822222222219999,0.0
4192.699,-4639.761923652237,534.732970140052,-4639.761923652237,534.732970140052,True,3.707250000012891,4.701222222219155,0.0
4192.8,-4639.30231982253,534.8233615669363,-4639.30231982253,534.8233615669363,True,1.8472500000128775,4.555555555559496,0.0
4192.899,-4638.851817058713,534.8564234564601,-4638.851817058713,534.8564234564601,True,1.1772500000129185,4.398805555557341,0.0
4192.999,-4638.450555136714,534.9669637100767,-4638.450555136714,534.9669637100767,True,358.65725000001294,4.185472222222689,0.0
4193.099,-4638.022940874549,535.0121594231235,-4638.022940874549,535.0121594231235,True,359.1872500000129,4.0183333333306654,0.0
4193.2,-4637.6586944819155,535.1573200392639,-4637.6586944819155,535.1573200392639,True,359.0872500000129,3.819444444438836,0.0
4193.299,-4637.302326624006,535.2454850761483,-4637.302326624006,535.2454850761483,True,1.367250000012973,3.615944444450352,0.0
4193.399,-4636.9692547781215,535.3455612983465,-4636.9692547781215,535.3455612983465,True,359.51725000001284,3.4213888888910815,0.0
4193.499,-4636.643178527686,535.4237075810215,-4636.643178527686,535.4237075810215,True,359.5672500000128,3.202194444444923,0.0
4193.599,-4636.3171701956735,535.4244868171261,-4636.3171701956735,535.4244868171261,True,358.8472500000129,2.988249999996576,0.0
4193.699,-4636.038229316586,535.5126518540104,-4636.038229316586,535.5126518540104,True,359.2872500000128,2.7798611111058813,0.0
4193.8,-4635.77735473258,535.5803341044759,-4635.77735473258,535.5803341044759,True,359.88725000001284,2.5694444444501285,0.0
4193.899,-4635.521845702364,535.5803341044759,-4635.521845702364,535.5803341044759,True,0.06725000001290482,2.338444444447076,0.0
4194.0,-4635.322301435795,535.6693896973603,-4635.322301435795,535.6693896973603,True,2.6572500000129367,2.111111111111111,0.0
4194.1,-4635.12533806854,535.6805216457788,-4635.12533806854,535.6805216457788,True,3.067250000012905,1.8972222222180788,0.0
4194.199,-4634.957240022325,535.7356247947213,-4634.957240022325,535.7356247947213,True,2.4472500000129003,1.6717222222165042,0.0
4194.299,-4634.787444016087,535.725160761721,-4634.787444016087,535.725160761721,True,2.1972500000127866,1.4906944444496337,0.0
4194.399,-4634.664715462757,535.769131961454,-4634.664715462757,535.769131961454,True,1.5572500000128002,1.3128888888908936,0.0
4194.499,-4634.54246233824,535.7585566093492,-4634.54246233824,535.7585566093492,True,1.5972500000128775,1.1461111111114748,0.0
4194.599,-4634.433657057444,535.7694659203495,-4634.433657057444,535.7694659203495,True,2.7572500000128457,0.9849444444418655,0.0
4194.7,-4634.3374845994895,535.7584452894537,-4634.3374845994895,535.7584452894537,True,2.2272500000129867,0.816666666662877,0.0
4194.801,-4634.269022849772,535.7807091878725,-4634.269022849772,535.7807091878725,True,0.11725000001297303,0.6763055555592511,0.0
4194.9,-4634.2152314749865,535.7807091878725,-4634.2152314749865,535.7807091878725,True,359.98725000001286,0.5305555555582334,0.0
4194.999,-4634.174887943909,535.7696885585586,-4634.174887943909,535.7696885585586,True,359.64725000001283,0.41230555555581627,0.0
4195.1,-4634.147313072489,535.7807091878725,-4634.147313072489,535.7807091878725,True,2.167250000012814,0.3027777777743419,0.0
4195.199,-4634.140589150627,535.7807091878725,-4634.140589150627,535.7807091878725,True,2.047250000012923,0.11577777777303624,0.0
4195.3,-4634.14052123222,535.7807091878725,-4634.14052123222,535.7807091878725,True,0.12725000001285025,3.1074217273404275e-12,0.0
4195.399,-4634.14724515408,535.7917298179774,-4634.14724515408,535.7917298179774,True,1.6672500000129276,0.0,0.0
4195.5,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,359.53725000001293,0.0,0.0
4195.6,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,0.977250000012873,0.0,0.0
4195.7,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,1.6272500000128503,0.0,0.0
4195.8,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,359.64725000001283,0.0,0.0
4195.899,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,1.547250000012923,0.0,0.0
4196.0,-4634.154104912727,535.7807091878725,-4634.154104912727,535.7807091878725,True,1.787250000012932,0.0,0.0
4196.1,-4634.160896752982,535.791841137082,-4634.160896752982,535.791841137082,True,1.717250000012882,0.0,0.0
4196.199,-4634.154172831136,535.791841137082,-4634.154172831136,535.791841137082,True,1.297250000012923,0.0,0.0
4196.299,-4634.160828834574,535.8028617671868,-4634.160828834574,535.8028617671868,True,2.2772500000128275,0.0,0.0
4196.399,-4634.167620674813,535.8029730862913,-4634.167620674813,535.8029730862913,True,359.6572500000128,0.0,0.0
4196.499,-4634.1609646713905,535.8029730862913,-4634.1609646713905,535.8029730862913,True,359.48725000001286,0.0,0.0
4196.599,-4634.160896752982,535.8029730862913,-4634.160896752982,535.8029730862913,True,2.0272500000128275,0.0,0.0
4196.699,-4634.167620674813,535.8029730862913,-4634.167620674813,535.8029730862913,True,359.61725000001286,0.0,0.0
4196.799,-4634.1609646713905,535.8029730862913,-4634.1609646713905,535.8029730862913,True,0.0272500000129412,0.0,0.0
4196.899,-4634.167620674813,535.8029730862913,-4634.167620674813,535.8029730862913,True,2.0872500000128866,0.0,0.0
4197.0,-4634.167688593222,535.8029730862913,-4634.167688593222,535.8029730862913,True,1.1072500000128684,0.0,0.0
4197.1,-4634.167688593222,535.8141050347098,-4634.167688593222,535.8141050347098,True,359.3372500000129,0.0,0.0
4197.2,-4634.167688593222,535.8141050347098,-4634.167688593222,535.8141050347098,True,1.1772500000129185,0.0,0.0
4197.3,-4634.160896752982,535.8252369839192,-4634.160896752982,535.8252369839192,True,0.7872500000128184,0.0,0.0
4197.4,-4634.154104912727,535.8363689331286,-4634.154104912727,535.8363689331286,True,1.047250000012923,0.0,0.0
4197.499,-4634.1339331472045,535.8473895632335,-4634.1339331472045,535.8473895632335,True,358.3472500000129,0.0,0.0
4197.599,-4634.106833704579,535.858521512443,-4634.106833704579,535.858521512443,True,359.76725000001284,0.33275000000538013,0.0
4197.699,-4634.059494578039,535.8586328315474,-4634.059494578039,535.8586328315474,True,0.16725000001292756,0.5753611111171775,0.0
4197.799,-4633.9985038525965,535.8696534616523,-4633.9985038525965,535.8696534616523,True,0.577250000012782,0.8032777777712313,0.0
