time_s,dr_x_m,dr_y_m,ref_x_m,ref_y_m,pos_error_m
4358.200000000001,579979.7729846854,-514777.1930782344,-3.255970174770478,-4293.478416519909,772640.8847650226
4358.3,580003.1496539977,-514798.8047513025,-3.0976389826395883,-4292.554665077466,772673.2027681465
4358.400000000001,580026.5352923163,-514820.4060693058,-2.954524566267439,-4291.632650471515,772705.530940327
4358.499000000001,580049.6873476667,-514841.7883276992,-2.8054436736789334,-4290.72572504827,772737.5245956054
4358.599,580073.0793067873,-514863.3853150763,-2.6732199156891605,-4289.806300704043,772769.8611209978
4358.6990000000005,580096.4790622204,-514884.9810683252,-2.526603384466059,-4288.889891311556,772802.1898904459
4358.799,580119.8766446193,-514906.5765868779,-2.392147929828933,-4287.97190520601,772834.5270470725
4358.899,580143.2920229367,-514928.17492431146,-2.270433421167943,-4287.049649379815,772866.8918124597
4358.999000000001,580166.7271568743,-514949.7722139685,-2.1745218741845687,-4286.122670222468,772899.2932073772
4359.099,580190.1728860204,-514971.3682898607,-2.0689907022829543,-4285.197550450995,772931.6933069952
4359.1990000000005,580213.615964252,-514992.9622205022,-1.9402645300163703,-4284.278157213472,772964.0688075552
4359.3,580237.2941134323,-515014.7767343733,-1.857524076823941,-4283.339973677044,772996.8134401728
4359.400000000001,580260.7576970157,-515036.37526166014,-1.7727859235460268,-4282.409937171215,773029.2474267408
4359.5,580284.2354190379,-515057.9660919769,-1.6869486666220608,-4281.479164589952,773061.6866046465
4359.599,580307.4981376639,-515079.3378262807,-1.6023248862230202,-4280.554386357099,773093.8165859045
4359.6990000000005,580331.0143563851,-515100.9171573324,-1.5174634767340183,-4279.623214686027,773126.2780643861
4359.799,580354.5287677703,-515122.49679145473,-1.4428772907268086,-4278.686504481923,773158.7497613898
4359.900000000001,580378.3102693725,-515144.2849045157,-1.36284850867673,-4277.740201913157,773191.5619461938
4360.001,580402.1083363214,-515166.0781551537,-1.2953121015753366,-4276.789559078752,773224.4022073267
4360.1,580425.4605576019,-515187.4463233273,-1.2619735023378653,-4275.856804684336,773256.6407944168
4360.200000000001,580449.0611816916,-515209.0301026385,-1.2107580235173938,-4274.912358990196,773289.2026075171
4360.299,580472.4366457408,-515230.3954459346,-1.1720832944659518,-4273.976510532243,773321.4548182401
4360.399,580496.0386108037,-515251.97212482133,-1.1343058254711713,-4273.023447838334,773354.0287314948
4360.499000000001,580519.6411651293,-515273.54741191684,-1.1033620188610531,-4272.064007818718,773386.611512989
4360.599,580543.2106614743,-515295.12556814484,-1.0710248820859567,-4271.112257011219,773419.1652521582
4360.6990000000005,580566.7883341319,-515316.6933517336,-1.0687684848861587,-4270.156737453157,773451.7433467815
4360.799,580590.3841011991,-515338.2619760239,-1.0630330359725766,-4269.197899051217,773484.3351626056
4360.900000000001,580614.2181275164,-515360.0461308226,-1.045416298782683,-4268.232106930997,773517.2439075203
4361.002,580638.2927976971,-515382.04099920456,-1.0240624487735952,-4267.258150326159,773550.4751019633
4361.099,580661.2124874328,-515402.9524139073,-1.0068140626931557,-4266.327692183577,773582.0978125426
4361.200000000001,580685.0941914318,-515424.7183592243,-1.002658648375218,-4265.351928809493,773615.0470127399
4361.299,580708.5052822899,-515446.0394262696,-1.0116322589609965,-4264.3947041206375,773647.3466224583
4361.400000000001,580732.4056894688,-515467.77852796717,-1.0093942175026287,-4263.415848345808,773680.2956114619
4361.5,580756.0486713622,-515489.3080907874,-1.0375427067089058,-4262.445145274489,773712.93034624
4361.599,580779.4833825094,-515510.6108486806,-1.0676143267634741,-4261.494838700491,773745.2468591809
4361.700000000001,580803.4127269861,-515532.33026834816,-1.0890631748761213,-4260.5235115995,773778.2173749965
4361.8,580827.1099421208,-515553.8369129401,-1.114595029096885,-4259.563851178095,773810.8684198831
4361.900000000001,580850.816207067,-515575.3424924362,-1.155534251986483,-4258.603890410938,773843.5373190047
4361.999000000001,580874.289055873,-515596.62416143465,-1.2058664447442633,-4257.656451654811,773875.8818439498
4362.099,580898.0033771282,-515618.1144999859,-1.2547430234974306,-4256.701568399564,773908.5493260369
4362.1990000000005,580921.7144081828,-515639.60662223963,-1.3055365465162039,-4255.747909005246,773941.2161489667
4362.3,580945.6592127613,-515661.316175781,-1.3741100370386736,-4254.786080934393,773974.2208563614
4362.400000000001,580969.3668254709,-515682.8184609534,-1.4406001383396432,-4253.834512188174,774006.9022325517
4362.499000000001,580992.85601003,-515704.09310792875,-1.506120325363256,-4252.890254617445,774039.263685866
4362.599,581016.5734424021,-515725.58637094917,-1.5840958236900413,-4251.941743225493,774071.9530753465
4362.6990000000005,581040.3100891293,-515747.07257690193,-1.668081975099792,-4250.996274481194,774104.6547268411
4362.8,581064.3024063621,-515768.7678218721,-1.7477002339379575,-4250.042335734997,774137.6887282025
4362.899,581087.8217818378,-515790.0331289533,-1.8250261453291163,-4249.105315161177,774170.0707570799
4363.0,581111.7768855488,-515811.72474593157,-1.910554385219704,-4248.158930384649,774203.0738765862
4363.099,581135.2719795397,-515832.9811104587,-2.0092508107399567,-4247.228642452383,774235.4433659439
4363.200000000001,581159.2610439812,-515854.65646553604,-2.106459835775144,-4246.277745539859,774268.472982989
4363.299,581182.7842569421,-515875.88871759176,-2.2294327566980785,-4245.351122847111,774300.863448429
4363.400000000001,581206.7840502989,-515897.53827231476,-2.3522776793764906,-4244.403196870166,774333.9013524111
4363.499000000001,581230.3047368943,-515918.75074694457,-2.471343785069786,-4243.473593757066,774366.2758929036
4363.6,581254.3082713563,-515940.3922715104,-2.601736639839487,-4242.521579129153,774399.3196685807
4363.700000000001,581278.0945432411,-515961.82324788114,-2.7439725255563987,-4241.579197123385,774432.0637712257
4363.8,581301.8773159628,-515983.2414622508,-2.8953550349423325,-4240.6424615901105,774464.7999502827
4363.899,581325.4410649131,-516004.4471221298,-3.029601365429274,-4239.7105028716915,774497.2152656023
4364.002,581349.9576902502,-516026.5025680786,-3.182694085280582,-4238.734547134721,774530.9505310865
4364.099,581373.0742373427,-516047.2719950491,-3.3296230993785993,-4237.8182616954455,774562.7410975393
4364.1990000000005,581396.9020231349,-516068.680708147,-3.4955993630414244,-4236.87582377531,774595.5195111784
4364.3,581420.9803008013,-516090.2845154012,-3.6720020525062904,-4235.930395582604,774628.6246563002
4364.400000000001,581444.8268545667,-516111.6673060955,-3.845730114485034,-4234.993590344407,774661.4021266254
4364.499000000001,581468.4535731872,-516132.8281909342,-4.018354243467172,-4234.064886234519,774693.8617817219
4364.599,581492.3171958622,-516154.2048719086,-4.1870841070714375,-4233.1279920208735,774726.644335722
4364.6990000000005,581516.1788976031,-516175.57868126757,-4.378340029598571,-4232.19124768291,774759.4403599999
4364.799,581540.0350342034,-516196.94369331445,-4.554160824549986,-4231.2492035046835,774792.2183117529
4364.900000000001,581564.1301800547,-516218.51637551223,-4.751309573958597,-4230.298712051101,774825.334474361
4365.001,581588.2357487471,-516240.08560475294,-4.9962913280826715,-4229.359414374092,774858.4846853132
4365.099,581611.6355677579,-516261.0127159395,-5.210288712167897,-4228.442434443486,774890.6428736277
4365.200000000001,581635.7603261586,-516282.5780763646,-5.435713740263425,-4227.498537952803,774923.7932931298
4365.299,581659.4101390186,-516303.71273654065,-5.660590292836128,-4226.567553077432,774956.2936874444
4365.399,581683.3071316654,-516325.054221109,-5.897096840460705,-4225.629121884663,774989.1299256709
4365.499000000001,581707.2039965007,-516346.39086432476,-6.135901950495489,-4224.691270112478,775021.9642120317
4365.6,581731.3442387221,-516367.9415731569,-6.388585902042074,-4223.747911480465,775055.1366795156
4365.6990000000005,581755.0047403909,-516389.0683936478,-6.630066445737994,-4222.818219014763,775087.6515279211
4365.8,581779.1477691834,-516410.618947215,-6.887978413106779,-4221.871622966997,775120.8320490981
4365.899,581802.8237993785,-516431.73441553063,-7.128174097357976,-4220.937897348329,775153.3527536142
4366.0,581826.983451481,-516453.2660328046,-7.388637588855823,-4219.989381468226,775186.5364241349
4366.099,581850.6791594612,-516474.36653124593,-7.650151186413573,-4219.061940797388,775219.0738554045
4366.1990000000005,581874.6081578726,-516495.67239156767,-7.9123917313317715,-4218.125171183118,775251.9287994667
4366.3,581898.7702179254,-516517.18548008637,-8.186583687296372,-4217.1828697354795,775285.108233532
4366.399,581922.4484035759,-516538.27076981997,-8.460444503467642,-4216.253628687482,775317.6329223466
4366.5,581946.6244956974,-516559.76712632214,-8.758509298007384,-4215.310068350682,775350.8305834968
4366.6,581970.5572715334,-516581.0558078644,-9.060984995795941,-4214.375871720293,775383.705512827
4366.700000000001,581994.4877794278,-516602.3317858805,-9.369302093549065,-4213.446220179664,775416.5717271129
4366.799,582018.1888008474,-516623.3850003346,-9.6882201541927,-4212.53195852458,775449.1162833378
4366.899,582042.1453110394,-516644.6387869777,-10.006712480523552,-4211.604304399442,775481.9936686048
4367.0,582066.3371418915,-516666.0964384291,-10.323647452715731,-4210.662768629152,775515.190394989
4367.099,582090.0402465452,-516687.1316512081,-10.630269084995273,-4209.738527900096,775547.7219856995
4367.200000000001,582114.208627758,-516708.6020483374,-10.959845649525626,-4208.800450247292,775580.9167380763
4367.3,582138.1431955408,-516729.8550383397,-11.302625041018734,-4207.877610525046,775613.7921773489
4367.400000000001,582162.0797201307,-516751.1054452392,-11.646418503940275,-4206.9554445515705,775646.667694814
4367.501,582186.2583618968,-516772.55650632776,-11.981630006704737,-4206.018462789505,775679.8608779322
4367.6,582209.9587344072,-516793.57607849885,-12.304133865540024,-4205.097020808945,775712.3901563826
4367.6990000000005,582233.6589260771,-516814.60177265474,-12.622215174258725,-4204.171163672663,775744.9229430658
4367.801,582258.0775818485,-516836.26706901373,-12.941297628131355,-4203.217851328962,775778.4365249946
4367.900000000001,582281.773715642,-516857.3019010362,-13.258056899020033,-4202.29209327914,775810.9712474915
4367.999000000001,582305.4679125393,-516878.3453863691,-13.588176235529632,-4201.368990565341,775843.5185077369
4368.099,582329.4116890744,-516899.59994198265,-13.921875113920745,-4200.436338505829,775876.4015655819
4368.200000000001,582353.5892777101,-516921.08106848865,-14.26408739900543,-4199.498613991081,775909.6195741675
4368.299,582377.2853266769,-516942.152874453,-14.592179597118436,-4198.579412695649,775942.1828407162
4368.399,582401.2224998417,-516963.44591290335,-14.92940408379261,-4197.652465164301,775975.0852499491
4368.5,582425.397123565,-516984.9467207195,-15.26704522418494,-4196.716066883423,776008.3097328739
4368.599,582449.08847315,-517006.0204307644,-15.58036772415596,-4195.791468411223,776040.8632129692
4368.6990000000005,582473.0145863612,-517027.31324142724,-15.910294122153655,-4194.8645220015105,776073.7516937316
4368.8,582497.1843661837,-517048.80880514055,-16.2388036898134,-4193.9296378833205,776106.9612229659
4368.899,582520.8807508902,-517069.87476120365,-16.54203714266197,-4193.008031211471,776139.503810557
4368.999000000001,582544.8142998095,-517091.1489617505,-16.8584250492984,-4192.080798895292,776172.3756037126
4369.1,582568.9807861277,-517112.6420576896,-17.16833747228982,-4191.144313438288,776205.5681318393
4369.1990000000005,582592.6651212868,-517133.7133532333,-17.461622816989387,-4190.227253550466,776238.0947343901
4369.3,582616.8238711476,-517155.2255207373,-17.756229844267054,-4189.292310479777,776271.2815528663
4369.399,582640.4937487268,-517176.330906638,-18.039611817403163,-4188.378189400387,776303.8104575317
4369.5,582664.6398476214,-517197.8683675165,-18.320844219206617,-4187.450857364734,776336.9894282697
4369.6,582688.5367285539,-517219.2082841135,-18.582140461812237,-4186.530277686835,776369.8313839063
4369.700000000001,582712.4278457504,-517240.5521991486,-18.844975895057424,-4185.615048373749,776402.6692761433
4369.8,582736.3149842488,-517261.88831106765,-19.11680823859731,-4184.703030489363,776435.5036569936
4369.899,582759.9613267224,-517283.01757461124,-19.35973270838186,-4183.797246139521,776467.9948047935
4369.999000000001,582783.8449405417,-517304.372498839,-19.62064128636673,-4182.893533309647,776500.8252860786
4370.099,582807.7290220383,-517325.7409245946,-19.867635150538895,-4181.991118888975,776533.6537393956
4370.200000000001,582831.8588694745,-517347.32341252925,-20.122243251373,-4181.086110011448,776566.8155376287
4370.3,582855.7518770518,-517368.7002673799,-20.361974889049723,-4180.188977168684,776599.6473211946
4370.399,582879.4118767424,-517389.8706913628,-20.577505542401507,-4179.299475576122,776632.1446022575
4370.499000000001,582903.311221185,-517411.25028879475,-20.80752014491812,-4178.4089312967235,776664.9713088952
4370.6,582927.4454685937,-517432.8478675525,-21.015771781129494,-4177.505671722744,776698.1104361457
4370.6990000000005,582951.1000306723,-517454.0208770959,-21.219377283513786,-4176.624927875648,776730.5906093207
4370.799,582974.9880927122,-517475.4216663742,-21.426370339294756,-4175.7395982098715,776763.4021296657
4370.899,582998.875125687,-517496.81635671004,-21.615385993923493,-4174.848891069983,776796.1989088751
4370.999000000001,583022.7532837983,-517518.20507574105,-21.80949236646927,-4173.9640508035645,776828.9850258668
4371.1,583046.8625244766,-517539.806240682,-22.000761938114252,-4173.071097607128,776862.0882019999
4371.1990000000005,583070.4952499013,-517560.98921500915,-22.185433598887386,-4172.197455390589,776894.5396712937
4371.301,583094.8485405215,-517582.7939067899,-22.369167016807022,-4171.298327863314,776927.9589380027
4371.399,583118.2109301303,-517603.76737190713,-22.54875193313001,-4170.435907993535,776960.0578283976
4371.5,583142.2699698043,-517625.39677674003,-22.72034010161573,-4169.547535627632,776993.1241929138
4371.599,583165.8466761004,-517646.5846938572,-22.898220327067403,-4168.679238224304,777025.5282582254
4371.700000000001,583189.890513189,-517668.2012026008,-23.085753709989,-4167.794381410789,777058.584336871
4371.8,583213.699266826,-517689.60756081936,-23.26397711049511,-4166.916739016308,777091.3133492577
4371.900000000001,583237.5110860815,-517711.01726188406,-23.433535142208676,-4166.03681561206,777124.0418762015
4371.999000000001,583261.084378539,-517732.2186190385,-23.596047194441397,-4165.165785228777,777156.44253635
4372.101000000001,583285.3729729676,-517754.0675044841,-23.759536161152802,-4164.264450324941,777189.8287225344
4372.1990000000005,583308.698638858,-517775.0606327104,-23.900439265626158,-4163.39325128483,777221.889821412
4372.299,583332.4759950092,-517796.50540892564,-24.01770396422915,-4162.4978669122165,777254.58663454
4372.400000000001,583356.4849597288,-517818.1679695098,-24.142960860123118,-4161.583943796659,777287.6194472578
4372.499000000001,583380.0229583522,-517839.4160425659,-24.270890244809966,-4160.690489623543,777320.0133578675
4372.599,583403.810048376,-517860.87216536223,-24.384140914537856,-4159.787824577213,777352.7267771529
4372.6990000000005,583427.5958190194,-517882.33396631066,-24.478023058812408,-4158.88019486234,777385.4317039183
4372.8,583451.6193964678,-517904.010169897,-24.554810946311488,-4157.9552992023155,777418.4553783912
4372.899,583475.1671988786,-517925.2621150322,-24.629789254003423,-4157.045143072237,777450.8305068166
4373.0,583499.1999002064,-517946.94590385107,-24.69494297357015,-4156.113167720996,777483.8619911288
4373.1,583522.998635489,-517968.4233180642,-24.766100442331076,-4155.189237136073,777516.5806881578
4373.1990000000005,583546.5608821805,-517989.6799298326,-24.839778697215525,-4154.271522997766,777548.9737643008
4373.3,583570.5948341268,-518011.37282957544,-24.91952616798624,-4153.331672487487,777582.0283695197
4373.399,583594.1463171277,-518032.64194047335,-24.99241055408063,-4152.405084068491,777614.4268985986
4373.499000000001,583617.9324716205,-518054.1276783258,-25.069756820458757,-4151.466075305258,777647.1562687648
4373.599,583641.7267718454,-518075.6031848556,-25.126276838197708,-4150.521692894767,777679.872913188
4373.700000000001,583665.7523917734,-518097.2979321727,-25.172090608708324,-4149.565815157257,777712.9076152211
4373.799,583689.3050400955,-518118.56110871834,-25.213180494186247,-4148.624875406779,777745.2887245087
4373.900000000001,583713.3375199831,-518140.2512484545,-25.247380370433316,-4147.659528247788,777778.3230745906
4374.0,583737.152061578,-518161.71959335,-25.28703030991661,-4146.698679321023,777811.0484042765
4374.099,583760.7321972528,-518182.9665130034,-25.30585386933213,-4145.740552458962,777843.4340512479
4374.200000000001,583784.7894771324,-518204.64429897233,-25.336696460094608,-4144.760215289305,777876.4862411999
4374.299,583808.3724266235,-518225.8944720262,-25.36818485397953,-4143.793883185388,777908.8910805847
4374.400000000001,583832.4293973494,-518247.57742978336,-25.400813145859555,-4142.80405970366,777941.9540685593
4374.499000000001,583856.0124784574,-518268.82681393134,-25.439341774313476,-4141.829170252007,777974.3694273003
4374.599,583879.8440406353,-518290.2840511891,-25.5182031797521,-4140.8390503212095,778007.1489721552
4374.6990000000005,583903.680236062,-518311.7402892734,-25.540795349370782,-4139.841297732998,778039.8941486983
4374.799,583927.5236387454,-518333.1988593376,-25.588579104881312,-4138.841082925399,778072.6668107614
4374.899,583951.3663706789,-518354.65804930264,-25.62674726543238,-4137.836018509284,778105.435368835
4375.0,583975.4501574098,-518376.323287078,-25.66349988922866,-4136.817703746432,778138.5287052394
4375.099,583999.0652668518,-518397.5564648128,-25.705408305249414,-4135.814333573118,778170.9787585421
4375.1990000000005,584022.9169168285,-518419.0044832641,-25.734374223091347,-4134.800577864056,778203.7454686963
4375.3,584047.0028386194,-518440.6671171986,-25.760751949514287,-4133.774083387702,778236.8363103975
4375.399,584070.6200601986,-518461.8903075569,-25.79348360823786,-4132.76620899317,778269.2774424118
4375.5,584094.7118510215,-518483.5485253018,-25.833607897019714,-4131.739036823746,778302.3805381146
4375.599,584118.3230416526,-518504.7817641797,-25.862809252772475,-4130.731315327644,778334.8210369205
4375.700000000001,584142.4159008916,-518526.43664625444,-25.886015777992856,-4129.704744262572,778367.9096389156
4375.8,584166.2588260754,-518547.8769197946,-25.915645167804765,-4128.692122093206,778400.6644404738
4375.900000000001,584190.0895264575,-518569.314258625,-25.970951898332693,-4127.681690143886,778433.4259527747
4375.999000000001,584213.6924562193,-518590.53656237485,-25.993578400021907,-4126.681209967611,778465.8433109915
4376.101000000001,584237.9996614704,-518612.40303492796,-26.03005157552808,-4125.6525375376705,778499.2439648808
4376.200000000001,584261.5828024576,-518633.62697910017,-26.071640236392458,-4124.657356154308,778531.6582879662
4376.299,584285.1619639996,-518654.84983258665,-26.091969732631775,-4123.665598243976,778564.0506876783
4376.399,584308.9670118447,-518676.2877129357,-26.1048540697835,-4122.668412033338,778596.752721331
4376.5,584333.0209554211,-518697.94777134736,-26.147195077853766,-4121.661546352732,778629.8168877498
4376.6,584356.8423942006,-518719.3923483481,-26.160634928154977,-4120.664136897979,778662.5362159044
4376.6990000000005,584380.4254929884,-518740.6254982814,-26.170408539128047,-4119.676660264252,778694.9276296542
4376.799,584404.2515518907,-518762.0575439707,-26.186826416524738,-4118.681495683245,778727.6428979771
4376.900000000001,584428.296138324,-518783.7330628601,-26.18956718743879,-4117.674866081075,778760.6803897485
4376.999000000001,584451.8996964331,-518804.95243677887,-26.201000797817876,-4116.689593669603,778793.0778474471
4377.102000000001,584476.4543342959,-518827.0141488626,-26.22958146633082,-4115.668101814399,778826.7825738235
4377.200000000001,584499.8162129022,-518847.995478214,-26.252246342641545,-4114.700617258512,778858.8380103529
4377.3,584523.6676299835,-518869.39251159667,-26.25668210156968,-4113.707849390336,778891.5386016985
4377.400000000001,584547.5350167336,-518890.7857519939,-26.263618759371298,-4112.714262492824,778924.2510909387
4377.499000000001,584571.1896302995,-518911.9496833498,-26.26053709253365,-4111.728686560638,778956.6395381448
4377.599,584595.0933421943,-518933.3293286884,-26.25673716759751,-4110.728463223165,778989.3666350639
4377.6990000000005,584618.985334245,-518954.70906012855,-26.25473785696542,-4109.724062435246,779022.0891067472
4377.799,584642.8639828558,-518976.0858229015,-26.247345814158887,-4108.713045013867,779054.7999294151
4377.899,584666.7200113336,-518997.4749973083,-26.252852334312887,-4107.7068989709105,779087.5084408127
4377.999000000001,584690.582013198,-519018.86314662575,-26.261678452774564,-4106.703851690896,779120.2212024141
4378.099,584714.4402513959,-519040.2356934181,-26.27094836459666,-4105.697538830538,779152.9233204995
4378.1990000000005,584738.2981553696,-519061.60776587395,-26.2968562210606,-4104.683505851754,779185.6424642409
4378.299,584762.1621771704,-519082.9913099763,-26.309680105077305,-4103.663917050363,779218.3676346688
4378.400000000001,584786.2833293022,-519104.58230339,-26.32674020208295,-4102.629649409387,779251.435759806
4378.499000000001,584809.9343852816,-519125.7420577358,-26.33153381405524,-4101.615463487972,779283.8436079366
4378.599,584833.8511732308,-519147.07941902586,-26.33946489207011,-4100.585549580584,779316.5810121519
4378.6990000000005,584857.7679384226,-519168.40126958245,-26.359930464224018,-4099.557953356201,779349.3160246331
4378.799,584881.7066845192,-519189.7226920716,-26.378921454632046,-4098.527600580186,779382.0679666848
4378.901000000001,584906.1231630861,-519211.47396550287,-26.392777171726703,-4097.472847250404,779415.4747965009
4378.999000000001,584929.57874204,-519232.3850483852,-26.431403604557016,-4096.460639652568,779447.5956868114
4379.099,584953.5149333089,-519253.72090980154,-26.457597644230646,-4095.422684007658,779480.3656880722
4379.200000000001,584977.6967281754,-519275.28032226156,-26.48628929326451,-4094.3752018813607,779513.4759249452
4379.3,585001.6180301647,-519296.6248746229,-26.508723208468734,-4093.339611511629,779546.2361133327
4379.400000000001,585025.5242574938,-519317.9797215067,-26.537647795556087,-4092.3008474723106,779578.9987620498
4379.499000000001,585049.1841890488,-519339.1323630208,-26.55753580867443,-4091.27063092041,779611.4305052189
4379.599,585073.1075417985,-519360.4986030292,-26.579128876492025,-4090.2242453591502,779644.213073342
4379.700000000001,585097.2603979511,-519382.09461914556,-26.60812321648901,-4089.1663870751045,779677.3328750544
4379.8,585121.1609590102,-519403.48896271375,-26.633570936991045,-4088.1236419933684,779710.1174019027
4379.899,585144.7991970713,-519424.6604678353,-26.655689523111207,-4087.0898923460454,779742.5493460909
4380.0,585168.9088606801,-519446.2488690889,-26.67408762808218,-4086.037969891677,779775.6198293682
4380.099,585192.5533372124,-519467.4105097223,-26.698547185662356,-4085.003469760231,779808.0521913323
4380.200000000001,585216.6876618343,-519488.99952662655,-26.70523579304612,-4083.959263403984,779841.1277042656
4380.299,585240.3468926898,-519510.1624458679,-26.728003181626573,-4082.933788111261,779873.5647519955
4380.399,585264.2314522509,-519531.52996871766,-26.74027804236942,-4081.893624424786,779906.3079604208
4380.5,585288.3548772583,-519553.0940158599,-26.75222284136515,-4080.8407671802393,779939.3684568513
4380.6,585312.24722245,-519574.4292782643,-26.761077443662643,-4079.8033049659753,779972.0918371719
4380.700000000001,585336.1382074698,-519595.75907033414,-26.7716040790243,-4078.7705808361966,780004.8087058981
4380.8,585360.0392744285,-519617.0798459771,-26.775365982360352,-4077.744198841369,780037.5179145787
4380.900000000001,585383.9575628948,-519638.40092630545,-26.792535688286023,-4076.707674370368,780070.2570152179
4380.999000000001,585407.644459412,-519659.51368908986,-26.803486533025133,-4075.678165610574,780102.6754824492
4381.1,585431.8238515168,-519681.04546267877,-26.806028639274828,-4074.62271867198,780135.7513125655
4381.1990000000005,585455.5255325324,-519702.14331492287,-26.814455061948813,-4073.5882029892064,780168.1724373082
4381.301,585479.9435841244,-519723.880516545,-26.825070680596035,-4072.524322283627,780201.5747776803
4381.400000000001,585503.6429121839,-519744.9786873545,-26.845557797800705,-4071.4902502099026,780234.0031072916
4381.499000000001,585527.3484718238,-519766.0781617808,-26.855392635307496,-4070.454388396557,780266.4301649537
4381.599,585551.3000294396,-519787.39440549776,-26.872503026704745,-4069.403738824384,780299.2003351881
4381.700000000001,585575.4838860027,-519808.91050333006,-26.886714726427837,-4068.3380030218705,780332.2847198746
4381.8,585599.4382947978,-519830.2175870563,-26.88998501736803,-4067.2793969621143,780365.0458503229
4381.899,585623.1415233564,-519851.3137170416,-26.900072917689478,-4066.228970151178,780397.4787690402
4382.0,585647.3480569837,-519872.83043622616,-26.90728709446766,-4065.1609195150795,780430.5768645288
4382.099,585671.0601031778,-519893.9113603859,-26.90826735827155,-4064.108549971627,780463.0008019627
4382.200000000001,585695.2508582888,-519915.424040029,-26.931247115669596,-4063.0294974128237,780496.1034916623
4382.3,585719.2123520107,-519936.71903212694,-26.94796925934589,-4061.9590724656982,780528.8798593868
4382.400000000001,585743.1689068996,-519958.0143633637,-26.972214346279564,-4060.8840680586604,780561.6614183247
4382.5,585767.1286196542,-519979.3059230583,-27.00032169564775,-4059.8063789765206,780594.4475282736
4382.601000000001,585791.3228806717,-520000.8161009554,-27.024359203243836,-4058.713857046049,780627.5608961827
4382.6990000000005,585814.8129055621,-520021.6873558485,-27.04484084645344,-4057.651592926668,780659.7008226599
4382.799,585838.792222085,-520042.98829542246,-27.065953802783596,-4056.5618557657904,780692.5105610638
4382.899,585862.7669040583,-520064.28735810326,-27.078844851497777,-4055.4667066337097,780725.3129890191
4382.999000000001,585886.7392713696,-520085.5857405829,-27.096754229170347,-4054.368549884482,780758.1189853527
4383.099,585910.7121503542,-520106.88902988477,-27.118306253539018,-4053.2663022321967,780790.9340473484
4383.1990000000005,585934.6957738221,-520128.1862010948,-27.130939052715974,-4052.1624995197435,780823.74746438
4383.299,585958.6797557222,-520149.48597189185,-27.156372890727024,-4051.0564280145923,780856.5739756604
4383.399,585982.667163162,-520170.7830892497,-27.171030105040874,-4049.943810665903,780889.3975441905
4383.5,586006.8965409637,-520192.29449678713,-27.198677043448583,-4048.816596882514,780922.5637261338
4383.6,586030.8922817317,-520213.5904555661,-27.218165296442148,-4047.6978777248687,780955.400443214
4383.700000000001,586054.8859903273,-520234.88581358246,-27.236354365951957,-4046.5785810609063,780988.2346461028
4383.8,586078.8793583007,-520256.177524154,-27.26184175722025,-4045.4580375526107,781021.0724847934
4383.899,586102.6394092459,-520277.25541056634,-27.279201806386478,-4044.3444641116002,781053.5832036424
4384.0,586126.8807431257,-520298.76182666025,-27.311844971908346,-4043.2050343853925,781086.7668879728
4384.1,586150.8811408042,-520320.05059167865,-27.315436174730642,-4042.074484533564,781119.5982405826
4384.200000000001,586174.8820568966,-520341.3372525105,-27.326326992293644,-4040.9420369011755,781152.4353248491
4384.3,586198.881805654,-520362.6267755912,-27.34671424444168,-4039.8102760672336,781185.2800985598
4384.400000000001,586222.8716223662,-520383.91592627246,-27.346615633339255,-4038.6802760715323,781218.1006369244
4384.499000000001,586246.6234634502,-520404.98753556673,-27.361387090756587,-4037.562762692923,781250.6017143935
4384.599,586270.6189726152,-520426.26687872276,-27.376639470174,-4036.4350769464454,781283.430034847
4384.700000000001,586294.8544194286,-520447.7595133632,-27.381165461171637,-4035.2977137294815,781316.5777348009
4384.801,586319.0895061706,-520469.2518167241,-27.391016978833303,-4034.1629176851698,781349.727246412
4384.899,586342.6143856299,-520490.09643996117,-27.395656937301837,-4033.062597079393,781381.889016573
4385.0,586366.8613785848,-520511.57453980774,-27.398878261364906,-4031.930279439329,781415.0314637481
4385.099,586390.6257115002,-520532.62720742286,-27.405659501064736,-4030.8236672166054,781447.5162013931
4385.1990000000005,586414.6309424674,-520553.88606405054,-27.402165663084542,-4029.70919491535,781480.3154823128
4385.3,586438.871515394,-520575.35686861264,-27.404161484427075,-4028.5880966918708,781513.4399580217
4385.399,586462.6301492708,-520596.4056210777,-27.412598985931627,-4027.4933129553106,781545.9112592482
4385.499000000001,586486.6315021497,-520617.6616245131,-27.412532263252395,-4026.3916046239938,781578.6998827202
4385.599,586510.6282243745,-520638.91692114156,-27.42861055600047,-4025.295555879822,781611.4929399556
4385.700000000001,586534.8680393258,-520660.3831371327,-27.424428246986214,-4024.196347169621,781644.5947140477
4385.8,586558.8677621925,-520681.63765125244,-27.433392708455873,-4023.1127731395973,781677.3759242464
4385.900000000001,586582.8698672114,-520702.89039458183,-27.434822326619575,-4022.0349963099743,781710.1482666339
4385.999000000001,586606.6335905523,-520723.9281538975,-27.445332300372655,-4020.9767604991084,781742.5935257156
4386.099,586630.63280437,-520745.1853567914,-27.45253646614164,-4019.915321057879,781775.3601830116
4386.200000000001,586654.8790583402,-520766.65354233404,-27.461367728823102,-4018.8523327421217,781808.4539212644
4386.299,586678.6500961366,-520787.6877371261,-27.468685555168744,-4017.816373087689,781840.8851969058
